ticket,symbol,direction,entry_price,exit_price,size,pnl,open_time,close_time,reason,entry_reason,origin_id,tf
121,BTCUSDT,BULLISH,17105.95,16838.16,2.699793050374659,-722.9775809598324,2020-11-27 00:00:00,2020-11-27 08:00:00,Stop Loss,H1#e64201cf4c41 D1 Inertial Flow (Liberated) [T2],0317c07e2000,H1
122,BTCUSDT,BULLISH,17079.56,16879.56,3.6148879047991618,-722.9775809598324,2020-11-27 05:00:00,2020-11-27 08:00:00,Stop Loss,M30#663d2f3342de D1 Inertial Flow (Liberated) [T3],0317c07e2000,M30
131,BTCUSDT,BULLISH,19201.4,19001.4,3.5425901467031786,-708.5180293406357,2020-11-30 20:00:00,2020-12-01 11:00:00,Stop Loss,M30#e3292995218b D1 Inertial Flow (Liberated) [T3],0317c07e2000,M30
120,BTCUSDT,BULLISH,16618.059999999998,18595.58,2.5715012660851433,5085.195183708703,2020-11-26 20:00:00,2020-12-01 12:00:00,Stop Loss,H1#0e4e5ea72dc8 D1 Inertial Flow (Liberated) [T2],0317c07e2000,H1
123,BTCUSDT,BULLISH,17144.1,18595.58,0.8542537127328642,1239.9321789575006,2020-11-28 08:00:00,2020-12-01 12:00:00,Stop Loss,H4#85cca56a156f D1 Inertial Flow (Liberated) [T1],0317c07e2000,H4
124,BTCUSDT,BULLISH,16952.855,18595.58,2.6218588611417255,4306.993097669047,2020-11-28 10:00:00,2020-12-01 12:00:00,Stop Loss,H1#eeac6914bf22 D1 Inertial Flow (Liberated) [T2],0317c07e2000,H1
125,BTCUSDT,BULLISH,17136.47,18595.58,3.5425901467031786,5169.028708956077,2020-11-28 13:00:00,2020-12-01 12:00:00,Stop Loss,M30#32c17819267e D1 Inertial Flow (Liberated) [T3],0317c07e2000,M30
130,BTCUSDT,BULLISH,19339.41,18401.0,0.7550196921821335,-708.5180293406357,2020-11-30 20:00:00,2020-12-01 12:30:00,Stop Loss,H4#fff69332c8f9 D1 Inertial Flow (Liberated) [T1],0317c07e2000,H4
128,BTCUSDT,BULLISH,18076.995000000003,18226.995000000003,2.9645726033625306,444.6858905043796,2020-11-29 20:00:00,2020-12-01 13:00:00,Stop Loss,H1#406b5551e955 D1 Inertial Flow (Liberated) [T2],0317c07e2000,H1
132,BTCUSDT,BULLISH,18538.395,18258.79,3.0737802998520913,-859.4443407401427,2020-12-01 12:30:00,2020-12-01 13:00:00,Stop Loss,H1#baabdbf06e77 D1 Inertial Flow (Liberated) [T2],0317c07e2000,H1
133,BTCUSDT,BULLISH,18501.19,18301.19,4.297221703700713,-859.4443407401426,2020-12-01 12:30:00,2020-12-01 13:00:00,Stop Loss,M30#99908cc595f4 D1 Inertial Flow (Liberated) [T3],0317c07e2000,M30
139,BTCUSDT,BULLISH,19295.61,19095.61,4.198085662684886,-839.6171325369772,2020-12-03 16:00:00,2020-12-04 10:00:00,Stop Loss,M30#1bf64ce97d00 D1 Inertial Flow (Liberated) [T3],0317c07e2000,M30
140,BTCUSDT,BULLISH,19209.52,19009.52,4.198085662684886,-839.6171325369772,2020-12-03 17:00:00,2020-12-04 10:00:00,Stop Loss,M30#b5775dbd5f08 D1 Inertial Flow (Liberated) [T3],0317c07e2000,M30
135,BTCUSDT,BULLISH,19059.0,18859.0,4.198085662684886,-839.6171325369772,2020-12-02 21:30:00,2020-12-04 11:30:00,Stop Loss,M30#bcb07ccbb814 D1 Inertial Flow (Liberated) [T3],0317c07e2000,M30
136,BTCUSDT,BULLISH,19059.0,18859.0,4.198085662684886,-839.6171325369772,2020-12-03 01:00:00,2020-12-04 11:30:00,Stop Loss,M30#7824fe2902e5 D1 Inertial Flow (Liberated) [T3],0317c07e2000,M30
138,BTCUSDT,BULLISH,19012.559999999998,18729.12,2.9622393894192114,-839.6171325369774,2020-12-03 07:00:00,2020-12-04 12:00:00,Stop Loss,H1#f10bfb9b3bc7 D1 Inertial Flow (Liberated) [T2],0317c07e2000,H1
142,BTCUSDT,BULLISH,18964.875,18750.0,3.7120943614200272,-797.6362759101283,2020-12-04 18:00:00,2020-12-04 21:30:00,Stop Loss,H1#caff90af59d4 D1 Inertial Flow (Liberated) [T2],0317c07e2000,H1
137,BTCUSDT,BULLISH,18984.565000000002,18662.99,2.6109527560817085,-839.6171325369774,2020-12-03 01:30:00,2020-12-04 22:30:00,Stop Loss,H1#40c8fa4cc5a9 D1 Inertial Flow (Liberated) [T2],0317c07e2000,H1
